VendorNumber,VendorName,Brand,Description,PurchasePrice,ActualPrice,Volume,TotalPurchaseQuantity,TotalPurchaseDollars,TotalSalesQuantity,TotalSalesDollars,TotalSalesPrice,TotalExciseTax,FreightCost,GrossProfit,ProfitMargin,StockTurnover,SalesPurchaseRatio
90047,"CRUSH WINES",13454,"Eden Heirloom Blnd Ice Cider",17,26.99,375,608,10336,550,14113,11241.12,32.18,1457.73,3777,26.763,0.905,1.365
7255,"PSP WINES",20406,"Tenuta Santo Pietro Percept",13.69,21.99,750,755,10335.95,726,14858.74,7666.21,80.78,648.71,4522.79,30.439,0.962,1.438
2000,"SOUTHERN WINE & SPIRITS NE",10372,"Hazlitt Red Cat Finger Lakes",5.33,8.99,750,1938,10329.54,2425,20740.75,10229.06,270.01,19016.59,10411.21,50.197,1.251,2.008
4425,"MARTIGNETTI COMPANIES",22416,"Layer Cake Sea of Stones Red",10.45,15.99,750,988,10324.6,1017,16461.83,11726.76,112.47,144929.24,6137.23,37.282,1.029,1.594
9165,"ULTRA BEVERAGE COMPANY LLP",21510,"Mezzacorona Cab Svgn",7.48,10.99,1500,1379,10314.92,1445,16064.55,8649.21,322.95,68054.7,5749.63,35.791,1.048,1.557
10754,"PERFECTA WINES",33573,"Morgan Winery Svgn Bl Mont S",9.93,15.99,750,1038,10307.34,1003,15034.97,7375.08,111.69,28720.52,4727.63,31.444,0.966,1.459
2000,"SOUTHERN WINE & SPIRITS NE",38197,"La Carraia Sangiovese Umbri",8.05,11.99,750,1278,10287.9,1226,14777.74,9861.83,135.73,19016.59,4489.84,30.382,0.959,1.436
3252,"E & J GALLO WINERY",43615,"Talbott Kali Hart Vyd Pnt Nr",11.84,18.99,750,868,10277.12,834,15924.66,7623,92.89,61966.91,5647.54,35.464,0.961,1.55
2000,"SOUTHERN WINE & SPIRITS NE",6566,"Geyser Peak Chard",5.84,9.99,750,1757,10260.88,1951,19490.49,9410.58,217.15,19016.59,9229.61,47.354,1.11,1.899
4425,"MARTIGNETTI COMPANIES",17329,"Sean Minor 4B Paso Cab Svgn",8.55,12.99,750,1200,10260,928,12752.72,6588.25,103.15,144929.24,2492.72,19.547,0.773,1.243
9744,"FREDERICK WILDMAN & SONS",23919,"J J Vincent Pouilly Fuisse",13.99,24.99,750,733,10254.67,691,16666.09,10533.64,76.65,3999.93,6411.42,38.47,0.943,1.625
653,"STATE WINE & SPIRITS",42953,"Tozai Well of Wisdom Sake",14.86,24.99,720,690,10253.4,635,14593.65,11237.11,69.58,8014.98,4340.25,29.741,0.92,1.423
17032,"JEWELL TOWNE VINEYARDS",35319,"Jewell Towne Rsl NH",9.66,14.49,750,1061,10249.26,852,14781.48,11963.1,94.05,283.61,4532.22,30.661,0.803,1.442
3960,"DIAGEO NORTH AMERICA INC",818,"Gordons London Dry Gin",7.35,9.99,1000,1393,10238.55,1368,13666.32,1248.75,1436.4,257032.07,3427.77,25.082,0.982,1.335
1587,"VINEYARD BRANDS INC",16703,"Catena Padrillos Malbec",6.53,9.99,750,1567,10232.51,1530,16219.7,9279.23,170.09,6070.09,5987.19,36.913,0.976,1.585
9165,"ULTRA BEVERAGE COMPANY LLP",7127,"Mezcal De Amor Amaras",30.82,49.99,750,332,10232.24,419,19785.81,14949.82,46.36,68054.7,9553.57,48.285,1.262,1.934
9165,"ULTRA BEVERAGE COMPANY LLP",22901,"Hermann J Wiemer Dry Rsl",12.32,17.99,750,830,10225.6,773,13833.27,8550.22,85.69,68054.7,3607.67,26.08,0.931,1.353
9552,"M S WALKER INC",20800,"Talamonti Moda Montepulciano",5.84,8.99,750,1750,10220,1727,15615.73,9735.22,191.57,55551.82,5395.73,34.553,0.987,1.528
4425,"MARTIGNETTI COMPANIES",31384,"Benton Lane Pnt Nr Ore",17.44,26.99,750,586,10219.84,667,18082.33,10946.96,73.99,144929.24,7862.49,43.482,1.138,1.769
2000,"SOUTHERN WINE & SPIRITS NE",20063,"Ch Cheval Blanc 10 Brdx",1456.95,2199.99,750,7,10198.65,8,17599.92,6599.97,0.9,19016.59,7401.27,42.053,1.143,1.726
12546,"JIM BEAM BRANDS COMPANY",5276,"DeKuyper Triple Sec",4.61,5.99,1000,2208,10178.88,2209,13231.91,6325.44,2319.45,123880.97,3053.03,23.073,1,1.3
10754,"PERFECTA WINES",42401,"Grayson Cellars Chard N Cst",6.45,9.99,750,1578,10178.1,1611,16439.89,7117.06,179.61,28720.52,6261.79,38.089,1.021,1.615
1128,"BROWN-FORMAN CORP",3716,"Don Eduardo Anejo Tequila",21.42,29.99,750,475,10174.5,358,12232.42,9636.18,282.35,68601.68,2057.92,16.823,0.754,1.202
1392,"CONSTELLATION BRANDS INC",13836,"R Mondavi Private Sel Pnt Nr",10.73,17.99,1500,948,10172.04,985,18379.15,12743.16,219.13,79528.99,8207.11,44.654,1.039,1.807
8673,"STE MICHELLE WINE ESTATES",23241,"14 Hands Svgn Bl",5.8,8.99,750,1753,10167.4,1790,16640.6,10201.01,198.46,15919.7,6473.2,38.9,1.021,1.637
4425,"MARTIGNETTI COMPANIES",35606,"Castle Rock Chard Cntrl Cst",6.07,9.99,750,1675,10167.25,1748,18326.52,11890.7,193.68,144929.24,8159.27,44.522,1.044,1.803
9260,"TY KU LLC",14329,"Ty Ku Sake Junmai Ginjo",8.6,12.99,330,1182,10165.2,1156,16712.44,11977.71,57.76,198.94,6547.24,39.176,0.978,1.644
10000,"MAJESTIC FINE WINES",19419,"Kendall Jackson Vnts RSV Cab",6.62,10.99,375,1534,10155.08,1390,14227.1,7765.43,79.17,17587.59,4072.02,28.622,0.906,1.401
6355,"NICHE W & S",1121,"Old St Andrews Tumbler Pack",3.17,3.99,50,3199,10140.83,2728,10884.72,4105.71,141.03,551.21,743.89,6.834,0.853,1.073
8112,"MOET HENNESSY USA INC",34647,"Terrazas Alto Malbec Argn",5.15,8.49,750,1969,10140.35,1893,16993.57,9698.71,210.14,48347.26,6853.22,40.328,0.961,1.676
9819,"TREASURY WINE ESTATES",6563,"Black Opal Cashmore Chard",4.54,6.99,750,2233,10137.82,2223,17275.77,7844.92,248.01,14836.57,7137.95,41.318,0.996,1.704
9819,"TREASURY WINE ESTATES",32650,"Beringer Fndrs Est Pnt Nr",5.99,8.99,750,1692,10135.08,1716,17843.84,11326.11,190.23,14836.57,7708.76,43.201,1.014,1.761
9165,"ULTRA BEVERAGE COMPANY LLP",25692,"Carpineto Chianti Castldo 14",6.95,10.49,750,1458,10133.1,1080,10795.7,2441.56,121.16,68054.7,662.6,6.138,0.741,1.065
8352,"LUXCO INC",2349,"Blood Oath Bourbon",70.3,89.99,750,144,10123.2,142,14188.58,12188.78,112.06,10261.6,4065.38,28.652,0.986,1.402
4425,"MARTIGNETTI COMPANIES",26499,"Ch Gassier Espirit CdProvenc",12.24,17.99,750,827,10122.48,803,14445.97,6170.57,89.55,144929.24,4323.49,29.929,0.971,1.427
480,"BACARDI USA INC",4257,"Bacardi Grapefruit Rum",0.77,0.99,50,13139,10117.03,10893,10784.07,3666.96,565.4,89286.27,667.04,6.185,0.829,1.066
1392,"CONSTELLATION BRANDS INC",26134,"Clos du Bois Znfdl Sonoma",6.07,8.99,750,1665,10106.55,1710,16194.9,11221.23,189.3,79528.99,6088.35,37.594,1.027,1.602
8112,"MOET HENNESSY USA INC",1112,"Ardbeg Exploration Pk +50mls",34.91,46.99,750,289,10088.99,907,41806.93,24423.69,714.96,48347.26,31717.94,75.868,3.138,4.144
90053,"INCREDIBREW INC",21784,"Grape Time Winery Rsl Granny",8.66,12.99,750,1164,10080.24,1188,15432.12,9352.8,131.89,124.44,5351.88,34.68,1.021,1.531
1485,"CASTLE BRANDS CORP.",1498,"Jefferson's Wood Experiment",79.36,99.99,200,127,10078.72,126,12598.74,10698.93,26.46,8497.59,2520.02,20.002,0.992,1.25
653,"STATE WINE & SPIRITS",19276,"Pali Tower 15 The Winery",9.08,13.99,750,1108,10060.64,2725,38122.75,19390.14,303.35,8014.98,28062.11,73.61,2.459,3.789
8112,"MOET HENNESSY USA INC",423,"Hennessy Richard Cognac",3352.93,4559.99,750,3,10058.79,4,18787.96,18787.96,3.16,48347.26,8729.17,46.462,1.333,1.868
7153,"PINE STATE TRADING CO",9304,"Arak Razzouk",14.38,19.99,750,699,10051.62,855,18801.45,12270.42,673.95,15884.82,8749.83,46.538,1.223,1.87
7153,"PINE STATE TRADING CO",3670,"Kinky Vodka",12.02,20.99,750,836,10048.72,1219,18587.81,8926.23,960.76,15884.82,8539.09,45.939,1.458,1.85
4425,"MARTIGNETTI COMPANIES",24498,"Cuvaison Chard",16.55,24.99,750,607,10045.85,562,14354.38,8307.75,62.41,144929.24,4308.53,30.015,0.926,1.429
10754,"PERFECTA WINES",20509,"Ch Mylord Cuvee Milady",7.43,12.99,750,1352,10045.36,1247,15534.53,7575.9,138.96,28720.52,5489.17,35.335,0.922,1.546
10754,"PERFECTA WINES",41633,"Prinz Salm Two Princes Nahe",8.6,12.99,750,1168,10044.8,1163,16338.37,8096.24,129.5,28720.52,6293.57,38.52,0.996,1.627
4425,"MARTIGNETTI COMPANIES",2815,"Benromach 10Yr Single Malt",40.57,55.99,750,247,10020.79,292,16349.08,12765.72,230.33,144929.24,6328.29,38.707,1.182,1.632
7153,"PINE STATE TRADING CO",29691,"Hahn Merlot Central Coast",7.94,12.99,750,1262,10020.28,1214,15150.86,8955.83,134.67,15884.82,5130.58,33.863,0.962,1.512
4425,"MARTIGNETTI COMPANIES",21144,"Cherry Tart Pnt Nr",12.49,18.99,750,801,10004.49,795,15096.05,9145.19,88.22,144929.24,5091.56,33.728,0.993,1.509
9165,"ULTRA BEVERAGE COMPANY LLP",1342,"Kavalan Classic Single Malt",75.75,99.99,750,132,9999,117,11698.83,9699.03,92.3,68054.7,1699.83,14.53,0.886,1.17
1601,"VRANKEN AMERICA",17596,"Pink Flamingo Rose",8.1,13.99,750,1234,9995.4,1308,16101.92,7865.65,145.6,1048.97,6106.52,37.924,1.06,1.611
4425,"MARTIGNETTI COMPANIES",36154,"Frogs Leap Znfdl Napa",19.99,29.99,750,500,9995,488,15244.12,10403.67,54.06,144929.24,5249.12,34.434,0.976,1.525
10754,"PERFECTA WINES",21836,"Merriam Pnt Nr Cuvee RRV",15.03,24.99,750,665,9994.95,611,14156.89,8665.25,67.77,28720.52,4161.94,29.399,0.919,1.416
1392,"CONSTELLATION BRANDS INC",17297,"Clos du Bois Rouge",5.88,10.99,750,1698,9984.24,1930,18719.7,12351.35,213.89,79528.99,8735.46,46.665,1.137,1.875
9744,"FREDERICK WILDMAN & SONS",24971,"Hugel Gentil White",7.18,13.49,750,1390,9980.2,1318,16149.82,9318.44,146.33,3999.93,6169.62,38.202,0.948,1.618
4425,"MARTIGNETTI COMPANIES",34014,"Hess Collection Cab S Mt Vee",34.41,57.99,750,290,9978.9,281,16851.19,10672.22,31.13,144929.24,6872.29,40.782,0.969,1.689
4425,"MARTIGNETTI COMPANIES",17981,"If You See Kay Red Blend",11.68,17.99,750,853,9963.04,894,17293.06,10346.65,99.22,144929.24,7330.02,42.387,1.048,1.736
3252,"E & J GALLO WINERY",6734,"Gallo Twin Valley Cab Svgn C",6.49,9.99,1500,1535,9962.15,1538,15552.62,9394.7,343.15,61966.91,5590.47,35.946,1.002,1.561
11567,"CAMPARI AMERICA",652,"Frangelico Gift Pack-Candle",16.41,21.99,750,606,9944.46,525,11655.75,9469.74,413.97,20964.81,1711.29,14.682,0.866,1.172
4425,"MARTIGNETTI COMPANIES",25647,"De Loach Russian River Chard",13.42,19.99,750,741,9944.22,834,15708.66,9649.88,92.54,144929.24,5764.44,36.696,1.126,1.58
9165,"ULTRA BEVERAGE COMPANY LLP",25292,"Ch Grand Renom Brdx Bl 14",8.05,11.99,750,1235,9941.75,1235,14807.65,7781.51,137.42,68054.7,4865.9,32.861,1,1.489
4425,"MARTIGNETTI COMPANIES",26379,"Orin Swift Machete Red",30.66,45.99,750,324,9933.84,321,14762.79,7082.46,35.81,144929.24,4828.95,32.71,0.991,1.486
6213,"MHW LTD",2793,"Camus Elegance VS Cognac",17.18,21.99,750,578,9930.04,700,14707.5,9165.75,551.7,9621.58,4777.46,32.483,1.211,1.481
1587,"VINEYARD BRANDS INC",13498,"Riva Rey Tempranillo",4.63,6.99,750,2144,9926.72,2127,16978.73,9487.17,236.38,6070.09,7052.01,41.534,0.992,1.71
9552,"M S WALKER INC",16971,"Angeline Rsv Cab Svgn",7.43,13.99,750,1336,9926.48,1361,20447.39,12978.41,150.98,55551.82,10520.91,51.454,1.019,2.06
9552,"M S WALKER INC",10991,"Ch Nicot Bordeaux",6.75,12.99,750,1470,9922.5,1469,10374.51,3620.67,164.41,55551.82,452.01,4.357,0.999,1.046
3252,"E & J GALLO WINERY",7818,"Andre Cold Duck",3.71,5.99,750,2672,9913.12,2616,15360.84,4804.3,292.74,61966.91,5447.72,35.465,0.979,1.55
90024,"VINILANDIA USA",44780,"Nicolis Valpo Seccal Ripasso",12.9,21.99,750,768,9907.2,737,16976.63,11725.91,81.46,2802.64,7069.43,41.642,0.96,1.714
17035,"PERNOD RICARD USA",24703,"Kenwood J London Cab Svgn",15.43,22.99,750,642,9906.06,616,19432.84,11365.39,68.43,123780.22,9526.78,49.024,0.96,1.962
9165,"ULTRA BEVERAGE COMPANY LLP",17145,"Honeymaker Blueberry Mead",11.56,17.99,750,856,9895.36,812,14218.88,11229.59,89.58,68054.7,4323.52,30.407,0.949,1.437
9165,"ULTRA BEVERAGE COMPANY LLP",22447,"Pizzolato Pnt Grigio",4.72,12.99,750,2096,9893.12,4311,30133.89,11239.92,481.76,68054.7,20240.77,67.169,2.057,3.046
9165,"ULTRA BEVERAGE COMPANY LLP",19895,"Skeleton Malbec",6.45,9.99,1000,1531,9874.95,1643,17372.57,11422.25,246.45,68054.7,7497.62,43.158,1.073,1.759
10754,"PERFECTA WINES",17394,"Ch La Mission 09 Blanc Pessc",519.47,829.99,750,19,9869.93,19,15199.81,3199.96,2.14,28720.52,5329.88,35.065,1,1.54
90024,"VINILANDIA USA",20552,"Cafaggio Basilica Chianti Cl",9.58,13.99,750,1027,9838.66,1073,16454.27,11616.43,118.74,2802.64,6615.61,40.206,1.045,1.672
4425,"MARTIGNETTI COMPANIES",39631,"Red Truck Cal",5.44,10.99,750,1807,9830.08,1941,17710.59,10186.95,215.51,144929.24,7880.51,44.496,1.074,1.802
9165,"ULTRA BEVERAGE COMPANY LLP",10734,"A Bichot Chablis Long Depaqt",11.72,17.99,750,838,9821.36,739,13133.61,8326.32,81.92,68054.7,3312.25,25.22,0.882,1.337
4692,"KOBRAND CORPORATION",13081,"Dom Ferret Pouilly Fuisse",20.25,32.99,750,485,9821.25,466,14683.34,9540.97,51.63,9139.38,4862.09,33.113,0.961,1.495
4425,"MARTIGNETTI COMPANIES",28606,"Cline Viognier Sonoma Count",6.62,9.99,750,1481,9804.22,1416,14145.84,7442.55,157.53,144929.24,4341.62,30.692,0.956,1.443
9165,"ULTRA BEVERAGE COMPANY LLP",28239,"Fetzer Eagle Peak Merlot",8.55,13.99,1500,1146,9798.3,1239,16169.61,10469.98,276.16,68054.7,6371.31,39.403,1.081,1.65
4425,"MARTIGNETTI COMPANIES",13451,"Clifford Bay Svgn Bl Marlbor",8.05,12.99,750,1214,9772.7,1191,14288.09,6935.22,132.61,144929.24,4515.39,31.602,0.981,1.462
4425,"MARTIGNETTI COMPANIES",26990,"Colavita Pinot Grigio",3.24,4.99,750,3016,9771.84,3013,15034.87,1312.37,338.68,144929.24,5263.03,35.005,0.999,1.539
7153,"PINE STATE TRADING CO",13595,"Palagetto Brunello d Montlcn",32.88,50.99,750,297,9765.36,251,12569.49,9070.19,27.74,15884.82,2804.13,22.309,0.845,1.287
1587,"VINEYARD BRANDS INC",45333,"Cono Sur Svgn Bl Cntrl Vly",4.76,6.99,750,2050,9758,1985,16413.15,8723.48,220.77,6070.09,6655.15,40.548,0.968,1.682
1392,"CONSTELLATION BRANDS INC",20180,"Rosatello Sw Sparkling Rose",9.65,13.99,750,1011,9756.15,1016,14395.84,10984.25,112.21,79528.99,4639.69,32.229,1.005,1.476
516,"BANFI PRODUCTS CORP",13433,"C Y Toro Carmenere de Casa",12.33,19.99,750,791,9753.03,779,14624.21,8469.5,86.49,8510.41,4871.18,33.309,0.985,1.499
9165,"ULTRA BEVERAGE COMPANY LLP",9361,"KAH Anejo Tequila",48.5,64.99,750,201,9748.5,356,24096.44,22061.74,281.01,68054.7,14347.94,59.544,1.771,2.472
9815,"WINE GROUP INC",42678,"Fish Eye Shiraz",3.33,4.99,750,2927,9746.91,2863,15215.37,8662.88,317.93,27100.41,5468.46,35.94,0.978,1.561
6785,"PALM BAY INTERNATIONAL INC",6932,"Santa Rita 120 Chard",3.99,5.99,750,2440,9735.6,2492,14927.08,6331.43,278.1,13605.41,5191.48,34.779,1.021,1.533
8673,"STE MICHELLE WINE ESTATES",14130,"14 Hands Hot to Trot White",5.8,9.99,750,1675,9715,1714,16198.86,7327.78,191.17,15919.7,6483.86,40.027,1.023,1.667
480,"BACARDI USA INC",4298,"Bacardi Raspberry Rum",0.74,0.99,50,13120,9708.8,11729,11611.71,3445.2,610.27,89286.27,1902.91,16.388,0.894,1.196
9165,"ULTRA BEVERAGE COMPANY LLP",20102,"Julia James Pnt Nr",6.7,9.99,750,1448,9701.6,1443,13650.57,4974.58,161.45,68054.7,3948.97,28.929,0.997,1.407
9552,"M S WALKER INC",38473,"Adelsheim Pnt Gris Ore",10.38,15.99,750,934,9694.92,785,12788.15,8013.05,87,55551.82,3093.23,24.188,0.84,1.319
9815,"WINE GROUP INC",24003,"Corbett Canyon Cab Svgn",4.54,7.99,1500,2135,9692.9,2207,18187.93,9147.83,493.27,27100.41,8495.03,46.707,1.034,1.876
1392,"CONSTELLATION BRANDS INC",10205,"R Mondavi Pnt Nr Napa Vly",16.99,26.99,750,568,9650.32,537,14598.63,9700.44,59.5,79528.99,4948.31,33.896,0.945,1.513
3252,"E & J GALLO WINERY",8075,"Sheffield Tawny Port",6.75,9.99,1500,1429,9645.75,1437,14355.63,7902.09,320.84,61966.91,4709.88,32.809,1.006,1.488
12546,"JIM BEAM BRANDS COMPANY",2638,"Bowmore Islay 18-Yr Sgl Malt",95.38,123.99,750,101,9633.38,90,11699.1,10399.2,71.04,123880.97,2065.72,17.657,0.891,1.214
1392,"CONSTELLATION BRANDS INC",19486,"Franciscan Equilibrium White",11.76,17.99,750,819,9631.44,995,18795.05,9312.89,110.58,79528.99,9163.61,48.755,1.215,1.951
10754,"PERFECTA WINES",17186,"Columna Albarino",9.33,13.99,750,1032,9628.56,1006,15379.94,9329.9,111.59,28720.52,5751.38,37.395,0.975,1.597
9625,"WESTERN SPIRITS BEVERAGE CO",2794,"Bird Dog Bourbon",10.5,14.99,750,917,9628.5,1770,28413.3,21970.33,1395.69,1933.19,18784.8,66.113,1.93,2.951
10754,"PERFECTA WINES",17188,"The Messenger Telegram Red 1",11.4,18.99,750,844,9621.6,807,14002.93,7272.83,89.78,28720.52,4381.33,31.289,0.956,1.455
8320,"SHAW ROSS INT L IMP LTD",8728,"Blue Nun Authentic White",9.45,15.99,1500,1016,9601.2,1027,16649.73,11652.81,228.57,3151.92,7048.53,42.334,1.011,1.734
4425,"MARTIGNETTI COMPANIES",25715,"Grgich Hills Fume Bl Napa",16.44,29.99,750,584,9600.96,518,15336.82,9554.77,57.41,144929.24,5735.86,37.399,0.887,1.597
10754,"PERFECTA WINES",12534,"Ch Beaulieu Grand Vin Brdx",6.89,11.99,750,1393,9597.77,1356,13600.44,8709.32,150.26,28720.52,4002.67,29.43,0.973,1.417
7153,"PINE STATE TRADING CO",25109,"Tomaiolo Toscana",6.8,13.99,750,1410,9588,1129,11837.71,6879.44,125.36,15884.82,2249.71,19.005,0.801,1.235
10754,"PERFECTA WINES",24606,"Fortant Cab Svgn",5.15,11.99,750,1861,9584.15,2143,18554.57,7701.59,239.33,28720.52,8970.42,48.346,1.152,1.936
1587,"VINEYARD BRANDS INC",21338,"Vincent Delaporte Sancerre",12.98,19.99,750,736,9553.28,733,14652.67,7636.18,81.53,6070.09,5099.39,34.802,0.996,1.534
7153,"PINE STATE TRADING CO",20660,"WillM Alsace Rsl",7.38,10.99,750,1294,9549.72,1100,12970,3786.77,122.96,15884.82,3420.28,26.371,0.85,1.358
9552,"M S WALKER INC",23220,"Parducci Pnt Nr",7.74,12.99,750,1233,9543.42,1199,14535.01,9617.08,132.86,55551.82,4991.59,34.342,0.972,1.523
7153,"PINE STATE TRADING CO",22170,"Bone Shaker Znfdl",13.07,19.99,750,730,9541.1,735,15273.65,10634.91,81.4,15884.82,5732.55,37.532,1.007,1.601
9165,"ULTRA BEVERAGE COMPANY LLP",34998,"Luiano Chianti Clsc",10.66,16.99,750,895,9540.7,933,15712.67,9329.47,103.64,68054.7,6171.97,39.28,1.042,1.647
10754,"PERFECTA WINES",46599,"Primaterra Primitivo",7.53,10.99,750,1266,9532.98,1190,11970.1,7062.98,132.11,28720.52,2437.12,20.36,0.94,1.256
9165,"ULTRA BEVERAGE COMPANY LLP",17866,"James Mitchell Cab Svgn",8.9,14.99,750,1071,9531.9,958,11831.42,6460.79,106.54,68054.7,2299.52,19.436,0.894,1.241
7239,"REMY COINTREAU USA INC",675,"Mount Gay 1703 Old Cask Slct",78.73,99.99,750,121,9526.33,104,10728.96,9889.04,82.09,16978.67,1202.63,11.209,0.86,1.126
3924,"HEAVEN HILL DISTILLERIES",1096,"Evan Williams Egg Nog",5.55,6.99,750,1716,9523.8,1725,12057.75,4340.79,1358.3,14069.87,2533.95,21.015,1.005,1.266
9815,"WINE GROUP INC",15292,"Flip Flop Chard",3.37,5.99,750,2825,9520.25,2705,16039.95,8028.49,301.3,27100.41,6519.7,40.647,0.958,1.685
1392,"CONSTELLATION BRANDS INC",39716,"Ravenswood Vntrs Blnd Shiraz",5.4,7.99,750,1763,9520.2,1799,15124.01,10344.71,199.17,79528.99,5603.81,37.052,1.02,1.589
3252,"E & J GALLO WINERY",25995,"Gallo Cafe Znfdl Cal",6.57,9.99,1500,1449,9519.93,1493,15163.07,7536.58,334.34,61966.91,5643.14,37.216,1.03,1.593
10754,"PERFECTA WINES",43489,"Ken Forrester Petit Chenin B",8.05,11.99,750,1182,9515.1,1251,15735.49,7853.76,139.25,28720.52,6220.39,39.531,1.058,1.654
6215,"MOONLIGHT MEADERY",16568,"Moonlight Meadery Sumptuous",8.84,12.99,375,1075,9503,948,12314.52,10586.85,55.79,365.61,2811.52,22.831,0.882,1.296
3960,"DIAGEO NORTH AMERICA INC",2782,"The Gifted Horse",39.05,49.99,750,243,9489.15,243,12147.57,8448.31,191.54,257032.07,2658.42,21.884,1,1.28
3252,"E & J GALLO WINERY",36579,"Covey Run Rsl Columbia Vly",3.92,5.99,750,2420,9486.4,2416,14471.84,6547.07,269.48,61966.91,4985.44,34.449,0.998,1.526
12546,"JIM BEAM BRANDS COMPANY",17458,"Skinnygirl Rose Wine",6.03,8.99,750,1573,9485.19,1600,15053,9404.05,177.45,123880.97,5567.81,36.988,1.017,1.587
10754,"PERFECTA WINES",10164,"Andre Bourgogne Pnt Nr RSV",10.45,15.99,750,907,9478.15,796,12986.04,8475.81,88.2,28720.52,3507.89,27.013,0.878,1.37
1590,"DIAGEO CHATEAU ESTATE WINES",22531,"BV Coastal Estate Chard",6.16,8.99,750,1538,9474.08,2123,19073.77,7892.17,236.52,7259.75,9599.69,50.329,1.38,2.013
480,"BACARDI USA INC",4903,"Bacardi Superior Rum",2.87,3.99,200,3300,9471,9964,39756.36,12895.68,2092.44,89286.27,30285.36,76.177,3.019,4.198
4950,"LATITUDE BEVERAGE COMPANY",15837,"Ninety+Cellars Lot 37 Shiraz",5.26,9.99,750,1800,9468,1795,17389.05,10638.14,199.28,1610,7921.05,45.552,0.997,1.837
9165,"ULTRA BEVERAGE COMPANY LLP",25694,"Cornerstone Pnt Gris 13 Napa",6.75,9.99,750,1400,9450,1393,13916.07,5754.24,155.45,68054.7,4466.07,32.093,0.995,1.473
9165,"ULTRA BEVERAGE COMPANY LLP",41412,"Crios Rose of Malbec",8.21,11.99,750,1151,9449.71,1100,12893,7466.63,122.21,68054.7,3443.29,26.707,0.956,1.364
7153,"PINE STATE TRADING CO",8337,"Marcati Limoncello",12.4,15.99,750,762,9448.8,1046,12224.54,4976.58,823.82,15884.82,2775.74,22.706,1.373,1.294
4425,"MARTIGNETTI COMPANIES",21178,"Sensi Dalcampo Chianti Rsva",9.03,13.99,750,1046,9445.38,743,12456.57,8422.99,82.23,144929.24,3011.19,24.174,0.71,1.319
4425,"MARTIGNETTI COMPANIES",16692,"Chartron Trebuchet Chard Bou",10.88,15.99,750,868,9443.84,692,12105.08,7428.76,76.74,144929.24,2661.24,21.984,0.797,1.282
7153,"PINE STATE TRADING CO",10452,"Line 39 Lk Cnty Petite Sirah",6.07,9.99,750,1555,9438.85,1424,13834.76,8737,157.99,15884.82,4395.91,31.774,0.916,1.466
4425,"MARTIGNETTI COMPANIES",18884,"Hess Treo Winemaker's Blend",9.67,15.99,750,976,9437.92,947,16431.53,10819.78,104.93,144929.24,6993.61,42.562,0.97,1.741
3252,"E & J GALLO WINERY",24098,"Gallo Copperidge Wh Znfdl",4.66,6.99,1500,2021,9417.86,2041,14266.59,2823.96,458.75,61966.91,4848.73,33.987,1.01,1.515
9165,"ULTRA BEVERAGE COMPANY LLP",2920,"Old Potrero 18th Century",46.15,69.99,750,204,9414.6,399,20111.01,10662.9,314.47,68054.7,10696.41,53.187,1.956,2.136
660,"SAZERAC NORTH AMERICA INC.",1034,"Mr Boston Holiday Nog",3.81,4.99,750,2469,9406.89,2493,12440.07,4575.83,1962.91,17932.33,3033.18,24.382,1.01,1.322
1392,"CONSTELLATION BRANDS INC",12443,"Kim Crawford Svgn Bl Marlbro",6.7,9.99,375,1404,9406.8,1159,10072.41,4738.53,66.01,79528.99,665.61,6.608,0.825,1.071
9552,"M S WALKER INC",16458,"Gerard Bertrand Corbieres Ro",8.55,14.99,750,1100,9405,1070,14163.3,8966.21,118.62,55551.82,4758.3,33.596,0.973,1.506
3664,"WILLIAM GRANT & SONS INC",2923,"Balvenie 12 Yr Single Barrel",53.43,69.99,750,176,9403.68,218,16237.82,12578.31,171.98,30234.42,6834.14,42.088,1.239,1.727
4425,"MARTIGNETTI COMPANIES",45035,"Hess Clctn 19 Block Cuvee",22.87,35.99,750,411,9399.57,422,15043.78,9812.25,46.73,144929.24,5644.21,37.519,1.027,1.6
3252,"E & J GALLO WINERY",1845,"Cluny Scotch Whiskey",11.27,15.99,1750,833,9387.91,1315,23602.85,13579.43,2416.71,61966.91,14214.94,60.226,1.579,2.514
3960,"DIAGEO NORTH AMERICA INC",2654,"Tanqueray Bloomsbury",22.47,28.99,1000,417,9369.99,1591,46123.09,32410.82,1670.55,257032.07,36753.1,79.685,3.815,4.922
3252,"E & J GALLO WINERY",5381,"E&J Peach Brandy",0.73,0.99,50,12831,9366.63,15095,14944.05,4911.39,783.26,61966.91,5577.42,37.322,1.176,1.595
10754,"PERFECTA WINES",44708,"Trentadue Old Patch Red Son",7.53,11.99,750,1243,9359.79,1216,16351.84,9360.03,135.09,28720.52,6992.05,42.76,0.978,1.747
4425,"MARTIGNETTI COMPANIES",41157,"Phillips Sixth Sense Syrah",10.73,15.99,750,872,9356.56,813,12999.87,8810.49,90.08,144929.24,3643.31,28.026,0.932,1.389
8352,"LUXCO INC",4845,"Arrow Cherry Brandy",6.39,7.99,750,1464,9354.96,1421,11353.79,6320.09,1119.29,10261.6,1998.83,17.605,0.971,1.214
